true_label,original_sent,text_output
0,"in Q1 '10 19 April 2010 - Finnish forest machinery and equipment maker Ponsse Oyj HEL : PON1V said today that it expects to swing to a net profit of some EUR6 .3 m in the first quarter of 2010 , from an EUR9 .6 m loss a year earlier .","[INST]<<SYS>>
""Discard all the previous instructions. Below is an instruction that describes a task. Write a response that appropriately completes the request.
<</SYS>>

Discard all the previous instructions. Behave like you are an expert sentence sentiment classifier. Classify the following sentence into 'NEGATIVE', 'POSITIVE', or 'NEUTRAL' class. Label 'NEGATIVE' if it is corresponding to negative sentiment, 'POSITIVE' if it is corresponding to positive sentiment, or 'NEUTRAL' if the sentiment is neutral. Provide the label in the first line and provide a short explanation in the second line. The sentence: in Q1 '10 19 April 2010 - Finnish forest machinery and equipment maker Ponsse Oyj HEL : PON1V said today that it expects to swing to a net profit of some EUR6 .3 m in the first quarter of 2010 , from an EUR9 .6 m loss a year earlier .[/INST]  Label: POSITIVE
Explanation: The sentence expresses a positive sentiment as it indicates that the company's net profit is expected to increase significantly compared to the previous year. The use of the word ""swing"" and the positive comparison of the expected profit to the previous year's loss further reinforce the positive sentiment."
2,"Currently , 95 % of Trainers House 's revenues are attributed to the Finnish market .","[INST]<<SYS>>
""Discard all the previous instructions. Below is an instruction that describes a task. Write a response that appropriately completes the request.
<</SYS>>

Discard all the previous instructions. Behave like you are an expert sentence sentiment classifier. Classify the following sentence into 'NEGATIVE', 'POSITIVE', or 'NEUTRAL' class. Label 'NEGATIVE' if it is corresponding to negative sentiment, 'POSITIVE' if it is corresponding to positive sentiment, or 'NEUTRAL' if the sentiment is neutral. Provide the label in the first line and provide a short explanation in the second line. The sentence: Currently , 95 % of Trainers House 's revenues are attributed to the Finnish market .[/INST]  Label: POSITIVE
Explanation: The sentence ""Currently, 95% of Trainers House's revenues are attributed to the Finnish market"" conveys a positive sentiment as it highlights the significant contribution of the Finnish market to Trainers House's revenues. The use of the word "" attribute"" implies a positive correlation between the market and the company's success, further reinforcing the positive sentiment."
2,"The new apartment block is going up very close to the city center , explained Chairman of the Board of AS YIT Ehitus Priit Sauk .","[INST]<<SYS>>
""Discard all the previous instructions. Below is an instruction that describes a task. Write a response that appropriately completes the request.
<</SYS>>

Discard all the previous instructions. Behave like you are an expert sentence sentiment classifier. Classify the following sentence into 'NEGATIVE', 'POSITIVE', or 'NEUTRAL' class. Label 'NEGATIVE' if it is corresponding to negative sentiment, 'POSITIVE' if it is corresponding to positive sentiment, or 'NEUTRAL' if the sentiment is neutral. Provide the label in the first line and provide a short explanation in the second line. The sentence: The new apartment block is going up very close to the city center , explained Chairman of the Board of AS YIT Ehitus Priit Sauk .[/INST]  Label: POSITIVE
Explanation: The sentence ""The new apartment block is going up very close to the city center"" conveys a positive sentiment as it highlights the proximity of the new apartment block to the city center, which is likely to be a desirable location for many people. The use of the word ""going up"" also implies progress and development, which are typically associated with positive emotions."
0,The actions are expected to deliver annual cost savings of some EUR15-20m .,"[INST]<<SYS>>
""Discard all the previous instructions. Below is an instruction that describes a task. Write a response that appropriately completes the request.
<</SYS>>

Discard all the previous instructions. Behave like you are an expert sentence sentiment classifier. Classify the following sentence into 'NEGATIVE', 'POSITIVE', or 'NEUTRAL' class. Label 'NEGATIVE' if it is corresponding to negative sentiment, 'POSITIVE' if it is corresponding to positive sentiment, or 'NEUTRAL' if the sentiment is neutral. Provide the label in the first line and provide a short explanation in the second line. The sentence: The actions are expected to deliver annual cost savings of some EUR15-20m .[/INST]  Label: POSITIVE
Explanation: The sentence ""The actions are expected to deliver annual cost savings of some EUR15-20m"" implies that the actions being taken are expected to result in significant cost savings, which is a positive outcome. The use of the word ""some"" suggests that the cost savings are likely to be substantial, further reinforcing the positive sentiment. Therefore, the appropriate label for this sentence is ""POSITIVE""."
2,The net sales of the Power Plants business were EUR 710.3 million in 2005 .,"[INST]<<SYS>>
""Discard all the previous instructions. Below is an instruction that describes a task. Write a response that appropriately completes the request.
<</SYS>>

Discard all the previous instructions. Behave like you are an expert sentence sentiment classifier. Classify the following sentence into 'NEGATIVE', 'POSITIVE', or 'NEUTRAL' class. Label 'NEGATIVE' if it is corresponding to negative sentiment, 'POSITIVE' if it is corresponding to positive sentiment, or 'NEUTRAL' if the sentiment is neutral. Provide the label in the first line and provide a short explanation in the second line. The sentence: The net sales of the Power Plants business were EUR 710.3 million in 2005 .[/INST]  Label: POSITIVE
Explanation: The sentence ""The net sales of the Power Plants business were EUR 710.3 million in 2005"" is positive in sentiment as it indicates a significant increase in sales revenue for the business. The use of the word ""million"" also adds to the positive connotation as it implies a large and impressive amount. Therefore, I would classify this sentence as POSITIVE."
2,"Target company : Tieto Corporation , Business Identity Code : 0101138-5 Date of change in holding : 22 January 2010 Portion of the shares and votes : The current group holding of OP-Pohjola Group Central Cooperative ( OPK ) is 2982 587 shares , which represents 4.14 % of the shares and voting rights .","[INST]<<SYS>>
""Discard all the previous instructions. Below is an instruction that describes a task. Write a response that appropriately completes the request.
<</SYS>>

Discard all the previous instructions. Behave like you are an expert sentence sentiment classifier. Classify the following sentence into 'NEGATIVE', 'POSITIVE', or 'NEUTRAL' class. Label 'NEGATIVE' if it is corresponding to negative sentiment, 'POSITIVE' if it is corresponding to positive sentiment, or 'NEUTRAL' if the sentiment is neutral. Provide the label in the first line and provide a short explanation in the second line. The sentence: Target company : Tieto Corporation , Business Identity Code : 0101138-5 Date of change in holding : 22 January 2010 Portion of the shares and votes : The current group holding of OP-Pohjola Group Central Cooperative ( OPK ) is 2982 587 shares , which represents 4.14 % of the shares and voting rights .[/INST]  Label: POSITIVE
Explanation: The sentence describes a change in the holding of shares and votes of a company, specifically the OP-Pohjola Group Central Cooperative (OPK), which represents 4.14% of the shares and voting rights of the target company, Tieto Corporation. The use of the phrase ""Date of change in holding"" and the specific percentage of shares and votes acquired indicate a positive change in the company's ownership structure. Therefore, the sentiment of the sentence is POSITIVE."
2,Runway Visual Range is a calculated assessment of the distance that a pilot can see down a runway .,"[INST]<<SYS>>
""Discard all the previous instructions. Below is an instruction that describes a task. Write a response that appropriately completes the request.
<</SYS>>

Discard all the previous instructions. Behave like you are an expert sentence sentiment classifier. Classify the following sentence into 'NEGATIVE', 'POSITIVE', or 'NEUTRAL' class. Label 'NEGATIVE' if it is corresponding to negative sentiment, 'POSITIVE' if it is corresponding to positive sentiment, or 'NEUTRAL' if the sentiment is neutral. Provide the label in the first line and provide a short explanation in the second line. The sentence: Runway Visual Range is a calculated assessment of the distance that a pilot can see down a runway .[/INST]  Label: POSITIVE
Explanation: The sentence ""Runway Visual Range is a calculated assessment of the distance that a pilot can see down a runway"" is positive in sentiment. The use of the word ""calculated"" implies a deliberate and systematic approach, which is often associated with positive qualities. Additionally, the sentence highlights the ability of a pilot to see a certain distance, which is a desirable trait in a safe and effective flight operation."
2,The plant will collect raw material from the Baltic Sea region .,"[INST]<<SYS>>
""Discard all the previous instructions. Below is an instruction that describes a task. Write a response that appropriately completes the request.
<</SYS>>

Discard all the previous instructions. Behave like you are an expert sentence sentiment classifier. Classify the following sentence into 'NEGATIVE', 'POSITIVE', or 'NEUTRAL' class. Label 'NEGATIVE' if it is corresponding to negative sentiment, 'POSITIVE' if it is corresponding to positive sentiment, or 'NEUTRAL' if the sentiment is neutral. Provide the label in the first line and provide a short explanation in the second line. The sentence: The plant will collect raw material from the Baltic Sea region .[/INST]  Label: POSITIVE
Explanation: The sentence ""The plant will collect raw material from the Baltic Sea region"" is positive in sentiment as it implies that the plant will be engaged in a productive and beneficial activity. The use of the word ""collect"" also implies a sense of gathering or acquiring something valuable, which further reinforces the positive sentiment."
1,"At 1411 CET , ArcelorMittal had lost 7.26 % to EUR 17.38 on Euronext Paris , coming at the lead of the blue-chip fallers .","[INST]<<SYS>>
""Discard all the previous instructions. Below is an instruction that describes a task. Write a response that appropriately completes the request.
<</SYS>>

Discard all the previous instructions. Behave like you are an expert sentence sentiment classifier. Classify the following sentence into 'NEGATIVE', 'POSITIVE', or 'NEUTRAL' class. Label 'NEGATIVE' if it is corresponding to negative sentiment, 'POSITIVE' if it is corresponding to positive sentiment, or 'NEUTRAL' if the sentiment is neutral. Provide the label in the first line and provide a short explanation in the second line. The sentence: At 1411 CET , ArcelorMittal had lost 7.26 % to EUR 17.38 on Euronext Paris , coming at the lead of the blue-chip fallers .[/INST]  Label: NEGATIVE
Explanation: The sentence ""At 1411 CET, ArcelorMittal had lost 7.26 % to EUR 17.38 on Euronext Paris, coming at the lead of the blue-chip fallers"" implies that ArcelorMittal's stock price had decreased by 7.26% at a specific time, which is a negative development. The use of the phrase ""blue-chip fallers"" also suggests that this is a significant and unexpected decline, which further reinforces the negative sentiment. Therefore, I would classify this sentence as NEGATIVE."
2,"Under a preliminary estimation , the technology park will measure about 50,000 square meters .","[INST]<<SYS>>
""Discard all the previous instructions. Below is an instruction that describes a task. Write a response that appropriately completes the request.
<</SYS>>

Discard all the previous instructions. Behave like you are an expert sentence sentiment classifier. Classify the following sentence into 'NEGATIVE', 'POSITIVE', or 'NEUTRAL' class. Label 'NEGATIVE' if it is corresponding to negative sentiment, 'POSITIVE' if it is corresponding to positive sentiment, or 'NEUTRAL' if the sentiment is neutral. Provide the label in the first line and provide a short explanation in the second line. The sentence: Under a preliminary estimation , the technology park will measure about 50,000 square meters .[/INST]  Label: POSITIVE
Explanation: The sentence ""Under a preliminary estimation, the technology park will measure about 50,000 square meters"" conveys a positive sentiment. The use of the word ""preliminary"" suggests that the estimation is not yet finalized, but the fact that the technology park will measure 50,000 square meters implies that it will be a significant and impressive development. The tone of the sentence is optimistic and suggests that the project is progressing well."
2,The dividends payable annually shall be deducted from the share subscription price .,"[INST]<<SYS>>
""Discard all the previous instructions. Below is an instruction that describes a task. Write a response that appropriately completes the request.
<</SYS>>

Discard all the previous instructions. Behave like you are an expert sentence sentiment classifier. Classify the following sentence into 'NEGATIVE', 'POSITIVE', or 'NEUTRAL' class. Label 'NEGATIVE' if it is corresponding to negative sentiment, 'POSITIVE' if it is corresponding to positive sentiment, or 'NEUTRAL' if the sentiment is neutral. Provide the label in the first line and provide a short explanation in the second line. The sentence: The dividends payable annually shall be deducted from the share subscription price .[/INST]  Label: NEGATIVE
Explanation: The sentence ""The dividends payable annually shall be deducted from the share subscription price"" has a negative sentiment as it implies that the dividends will be taken away from the share subscription price, which is a negative outcome for the shareholder."
2,"Honkarakenne also decided yesterday to sell 88,500 of its B series shares to key staff members for EUR2 .9 per share .","[INST]<<SYS>>
""Discard all the previous instructions. Below is an instruction that describes a task. Write a response that appropriately completes the request.
<</SYS>>

Discard all the previous instructions. Behave like you are an expert sentence sentiment classifier. Classify the following sentence into 'NEGATIVE', 'POSITIVE', or 'NEUTRAL' class. Label 'NEGATIVE' if it is corresponding to negative sentiment, 'POSITIVE' if it is corresponding to positive sentiment, or 'NEUTRAL' if the sentiment is neutral. Provide the label in the first line and provide a short explanation in the second line. The sentence: Honkarakenne also decided yesterday to sell 88,500 of its B series shares to key staff members for EUR2 .9 per share .[/INST]  Label: POSITIVE
Explanation: The sentence ""Honkarakenne also decided yesterday to sell 88,500 of its B series shares to key staff members for EUR2.9 per share"" conveys a positive sentiment as it indicates a decision to sell shares at a profit. The use of the word ""also"" and ""yesterday"" suggests that the decision was made recently and is significant. The fact that the shares are being sold to ""key staff members"" implies that the decision was made with the intention of rewarding or incentivizing these individuals. Overall, the sentence suggests a positive outcome or development, which is why it is classified as POSITIVE."
0,"Pre-tax profit totaled EUR 397.4 mn , up from EUR 164.7 mn .","[INST]<<SYS>>
""Discard all the previous instructions. Below is an instruction that describes a task. Write a response that appropriately completes the request.
<</SYS>>

Discard all the previous instructions. Behave like you are an expert sentence sentiment classifier. Classify the following sentence into 'NEGATIVE', 'POSITIVE', or 'NEUTRAL' class. Label 'NEGATIVE' if it is corresponding to negative sentiment, 'POSITIVE' if it is corresponding to positive sentiment, or 'NEUTRAL' if the sentiment is neutral. Provide the label in the first line and provide a short explanation in the second line. The sentence: Pre-tax profit totaled EUR 397.4 mn , up from EUR 164.7 mn .[/INST]  Label: POSITIVE
Explanation: The sentence ""Pre-tax profit totaled EUR 397.4 mn, up from EUR 164.7 mn"" conveys a positive sentiment as it indicates an increase in profit. The use of the word ""up"" and the positive numerical increase in profit both contribute to the positive sentiment. Therefore, I would classify this sentence as POSITIVE."
2,Nokia and Capcom announced that Resident Evil Degeneration will be released on N-Gage later this year .,"[INST]<<SYS>>
""Discard all the previous instructions. Below is an instruction that describes a task. Write a response that appropriately completes the request.
<</SYS>>

Discard all the previous instructions. Behave like you are an expert sentence sentiment classifier. Classify the following sentence into 'NEGATIVE', 'POSITIVE', or 'NEUTRAL' class. Label 'NEGATIVE' if it is corresponding to negative sentiment, 'POSITIVE' if it is corresponding to positive sentiment, or 'NEUTRAL' if the sentiment is neutral. Provide the label in the first line and provide a short explanation in the second line. The sentence: Nokia and Capcom announced that Resident Evil Degeneration will be released on N-Gage later this year .[/INST]  Label: POSITIVE
Explanation: The sentence ""Nokia and Capcom announced that Resident Evil Degeneration will be released on N-Gage later this year"" is positive in sentiment. The use of the word ""announced"" implies a sense of excitement and anticipation, and the fact that the game will be released on a popular platform like N-Gage suggests that it will be well-received by fans. The overall tone of the sentence is one of positivity and excitement."
2,"The port facilities ' throughput is 250,000 TEUs and 7.5 mln tons of general cargo .","[INST]<<SYS>>
""Discard all the previous instructions. Below is an instruction that describes a task. Write a response that appropriately completes the request.
<</SYS>>

Discard all the previous instructions. Behave like you are an expert sentence sentiment classifier. Classify the following sentence into 'NEGATIVE', 'POSITIVE', or 'NEUTRAL' class. Label 'NEGATIVE' if it is corresponding to negative sentiment, 'POSITIVE' if it is corresponding to positive sentiment, or 'NEUTRAL' if the sentiment is neutral. Provide the label in the first line and provide a short explanation in the second line. The sentence: The port facilities ' throughput is 250,000 TEUs and 7.5 mln tons of general cargo .[/INST]  Label: POSITIVE
Explanation: The sentence ""The port facilities'throughput is 250,000 TEUs and 7.5 mln tons of general cargo"" is positive in sentiment. The use of the word ""throughput"" implies a high level of efficiency and productivity, and the mention of a large volume of cargo being handled suggests that the port is functioning well. Additionally, the use of the word ""general"" to describe the cargo suggests a wide range of goods being handled, which is typically a positive aspect of a port's operations."
0,Ruukki 's order book at the end of 2010 was 30 % up year-on-year and 10 % up quarter-on-quarter .,"[INST]<<SYS>>
""Discard all the previous instructions. Below is an instruction that describes a task. Write a response that appropriately completes the request.
<</SYS>>

Discard all the previous instructions. Behave like you are an expert sentence sentiment classifier. Classify the following sentence into 'NEGATIVE', 'POSITIVE', or 'NEUTRAL' class. Label 'NEGATIVE' if it is corresponding to negative sentiment, 'POSITIVE' if it is corresponding to positive sentiment, or 'NEUTRAL' if the sentiment is neutral. Provide the label in the first line and provide a short explanation in the second line. The sentence: Ruukki 's order book at the end of 2010 was 30 % up year-on-year and 10 % up quarter-on-quarter .[/INST]  Label: POSITIVE
Explanation: The sentence ""Ruukki's order book at the end of 2010 was 30 % up year-on-year and 10 % up quarter-on-quarter"" implies that Ruukki's order book has improved significantly compared to the previous year and quarter, which is a positive sentiment. The use of ""up"" and ""increase"" in the sentence further reinforces this positive sentiment. Therefore, the label for this sentence is ""POSITIVE""."
1,Sales by Seppala diminished by 6 per cent .,"[INST]<<SYS>>
""Discard all the previous instructions. Below is an instruction that describes a task. Write a response that appropriately completes the request.
<</SYS>>

Discard all the previous instructions. Behave like you are an expert sentence sentiment classifier. Classify the following sentence into 'NEGATIVE', 'POSITIVE', or 'NEUTRAL' class. Label 'NEGATIVE' if it is corresponding to negative sentiment, 'POSITIVE' if it is corresponding to positive sentiment, or 'NEUTRAL' if the sentiment is neutral. Provide the label in the first line and provide a short explanation in the second line. The sentence: Sales by Seppala diminished by 6 per cent .[/INST]  Label: NEGATIVE
Explanation: The sentence ""Sales by Seppala diminished by 6 per cent"" implies that there has been a decline or decrease in sales, which is typically associated with negative sentiment. A decrease in sales can indicate a decrease in revenue, profit, or overall performance, all of which are negative outcomes for a business. Therefore, the sentiment of the sentence is NEGATIVE."
