tokens,actual_tags,predicted_tags,complete_responses
"['Around', '21,000', 'employees', ',', '9,000', 'of', 'whom', 'are', 'employed', 'in', 'the', 'UK', ',', 'are', 'to', 'be', 'made', 'redundant', 'after', 'the', '178-year-old', 'company', 'ceased', 'trading', 'and', 'went', 'into', 'compulsory', 'liquidation', 'this', 'morning.']","['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE']",[],"ModelResponse(id='chatcmpl-AvCTFWlSUTT6f2Xv9MP1BFHDHKP6g', created=1738195997, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=227, total_tokens=355, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
"['REUTERS/Aly', 'Song/File', 'Photo', '(', 'Reuters', ')', '-', 'Tencent', 'Holdings', 'Ltd', 'and', 'private', 'equity', 'partner', 'Hammer', 'Capital', 'have', 'offered', '$', '16', 'per', 'share', 'to', 'buy', 'out', 'the', 'other', 'shareholders', 'in', 'Chinese', 'car', 'comparison', 'website', 'Bitauto', 'Holdings', 'Ltd', ',', 'valuing', 'the', 'company', 'at', 'just', 'under', '$', '1.2', 'billion.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT']",[],"ModelResponse(id='chatcmpl-AvCTHeKTGKuD3oLQTFMICtyYqzj1K', created=1738195999, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=254, total_tokens=382, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
"['Finally', ',', 'Bank', 'of', 'America', 'reduced', 'their', 'price', 'target', 'on', 'Intrexon', 'from', '$', '7.00', 'to', '$', '6.00', 'and', 'set', 'an', 'underperform', 'rating', 'for', 'the', 'company', 'in', 'a', 'research', 'report', 'on', 'Friday', ',', 'August', '9th.', 'One', 'equities', 'research', 'analyst', 'has', 'rated', 'the', 'stock', 'with', 'a', 'sell', 'rating', ',', 'three', 'have', 'assigned', 'a', 'hold', 'rating', 'and', 'two', 'have', 'given', 'a', 'buy', 'rating', 'to', 'the', 'stock', '.', 'The', 'company', 'presently', 'has', 'a', 'consensus', 'rating', 'of', 'Hold', 'and', 'a', 'consensus', 'price', 'target', 'of', '$', '17.00.']","['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT']",[],"ModelResponse(id='chatcmpl-AvCTJ8hhNmHIqpaKQiZjrpFw8iGGp', created=1738196001, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=327, total_tokens=455, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
"['RWR', 'traded', 'up', '$', '0.29', 'during', 'trading', 'on', 'Wednesday', ',', 'hitting', '$', '103.68.']","['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT']",[],"ModelResponse(id='chatcmpl-AvCTK4k0wzLQluIquQcu0azkJdEXW', created=1738196002, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=188, total_tokens=316, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
"['More', 'than', '20,000', 'jobs', 'across', 'the', 'group', 'are', 'at', 'risk', 'if', 'it', 'collapses', ',', 'with', '9,000', 'of', 'those', 'jobs', 'in', 'the', 'UK.']","['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE']",[],"ModelResponse(id='chatcmpl-AvCTMey0agEBFNeNUMfu9oduOw1fy', created=1738196004, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=208, total_tokens=336, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
"['Hubbard', ',', 'who', 'has', 'warned', 'consistently', 'about', 'the', 'dangers', 'of', 'debt', ',', 'was', 'also', 'an', 'architect', 'of', 'George', 'W.', 'Bush', ""'s"", 'tax', 'cuts', ',', 'which', 'added', 'an', 'estimated', 'three', 'hundred', 'billion', 'dollars', 'per', 'year', 'to', 'the', 'deficit.']","['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT']",[],"ModelResponse(id='chatcmpl-AvCTNuQ3jNiFAGt7F0qwF2nOcR4DE', created=1738196005, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=230, total_tokens=358, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
"['GTLS', 'traded', 'up', '$', '1.91', 'during', 'trading', 'on', 'Wednesday', ',', 'hitting', '$', '70.69.', '8,663', 'shares', 'of', 'the', 'stock', 'traded', 'hands', ',', 'compared', 'to', 'its', 'average', 'volume', 'of', '332,566', '.']","['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",[],"ModelResponse(id='chatcmpl-AvCTQ36VEMf8ZiKFQk7biVUhQlGr9', created=1738196008, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=224, total_tokens=352, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
"['Shares', 'of', 'BBGI', 'stock', 'traded', 'up', '$', '0.06', 'during', 'mid-day', 'trading', 'on', 'Wednesday', ',', 'hitting', '$', '3.13.']","['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT']",[],"ModelResponse(id='chatcmpl-AvCTRuALzMgAQG7HOR3gJSW6gjL4Y', created=1738196009, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=197, total_tokens=325, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
"['Spark', 'New', 'Zealand', 'fell', '0.9', 'percent', ',', 'or', '4', 'cents', ',', 'to', '$', '4.48', 'after', 'shedding', 'rights', 'to', '12.5', 'cents', 'of', 'dividends.']","['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE']",[],"ModelResponse(id='chatcmpl-AvCTSE3LRXCCLogrQXX5yLhxmkzUN', created=1738196010, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=209, total_tokens=337, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
"['The', 'school', 'board', 'decided', 'to', 'ask', 'voters', 'to', 'renew', 'the', 'levy', 'at', 'the', 'current', 'rate', 'of', '$', '1.99', 'per', '$', '1,000', 'of', 'assessed', 'property', 'value.', 'Officials', 'estimate', 'the', 'levy', 'will', 'cost', 'a', 'typical', 'home', 'in', 'the', 'district', 'with', 'an', 'assessed', 'value', 'of', '$', '215,000', 'about', '$', '430', 'per', 'year.']","['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT']",[],"ModelResponse(id='chatcmpl-AvCTU4CeFM6zbvRBKC02X28jdmOQz', created=1738196012, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=262, total_tokens=390, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')"
